CB,NA,FT,FR,SDT,LOC,PRO,EST,EST2,EST3,EST4,EST5,EST6,SDR,LON,LAT,BN,CS,N,NRE,MME,MME2,PTX,PIM,TA,MMA,MMA2,POL,ACU,E,CT,HA,AAL,USU,ETI,CON,SER_SIS1
181,592,19040.000,18030.000,AZY48,CIUDAD DE BUENOS AIR,CF,TUCUMAN 744,TUCUMAN,744,,,1001,AZY42,582226,343559,14.000,2,240,,,,21.0,-75.0,901,,P 1.2M HP,H,226.0,-10.4,15,88,1.2,C.R.M. S.A.,3713CNT 92,A,MXD
181,593,17837.500,18847.500,AZY33,CIUDAD DE BUENOS AIR,CF,ONCE,,,,,1001,AZY84,582404,343612,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,54.9,-0.3,15,83,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,594,18847.500,17837.500,AZY84,CIUDAD DE BUENOS AIR,CF,J.JAURES,J. JAURES,,,,1001,AZY33,582321,343547,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,234.9,0.3,13,78,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,595,18112.500,19122.500,AZY69,CIUDAD DE BUENOS AIR,CF,IRIGOYEN,IRIGOYEN,,,,1001,AZY34,582402,343642,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,93.7,-0.9,20,80,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,596,19122.500,18112.500,AZY34,CIUDAD DE BUENOS AIR,CF,CONGRESO,,,,,1001,AZY69,582325,343644,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,273.7,0.9,18,68,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,597,18030.000,19040.000,AZY69,CIUDAD DE BUENOS AIR,CF,IRIGOYEN,IRIGOYEN,,,,1001,AZY62,582402,343642,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,275.7,0.2,20,80,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,598,19040.000,18030.000,AZY62,CIUDAD DE BUENOS AIR,CF,PLAZA MISERERE,,,,,1001,AZY69,582426,343640,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,95.7,-0.2,18,84,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,599,18112.500,19122.500,AZY70,CIUDAD DE BUENOS AIR,CF,SALGUERO,SALGUERO,,,,1001,AZY62,582509,343615,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,125.1,0.6,23,65,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,600,19122.500,18112.500,AZY62,CIUDAD DE BUENOS AIR,CF,PLAZA MISERERE,,,,,1001,AZY70,582426,343640,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,305.1,-0.6,18,84,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,601,17920.000,18930.000,AZY70,CIUDAD DE BUENOS AIR,CF,SALGUERO,SALGUERO,,,,1001,AZY60,582509,343615,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,355.4,-0.4,23,65,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,602,18930.000,17920.000,AZY60,CIUDAD DE BUENOS AIR,CF,ALMAGRO,,,,,1001,AZY70,582512,343544,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,175.4,0.4,18,64,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,603,18030.000,19040.000,AZY85,CIUDAD DE BUENOS AIR,CF,VICENTE LOPEZ Y PUEY,VICENTE LOPEZ Y PUEYRREDON,,,,1001,AZY73,582346,343515,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,257.8,0.4,8,75,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,604,19040.000,18030.000,AZY73,CIUDAD DE BUENOS AIR,CF,AUSTRIA,AUSTRIA,,,,1001,AZY85,582414,343520,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,77.8,-0.4,10,78,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,605,18112.500,19122.500,AZY85,CIUDAD DE BUENOS AIR,CF,VICENTE LOPEZ Y PUEY,VICENTE LOPEZ Y PUEYRREDON,,,,1001,AZY74,582346,343515,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,103.6,-1.7,8,75,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,606,19122.500,18112.500,AZY74,CIUDAD DE BUENOS AIR,CF,RECOLETA,,,,,1001,AZY85,582315,343523,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,283.6,1.7,16,42,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,607,17837.500,18847.500,AZY49,CIUDAD DE BUENOS AIR,CF,PLAZA MAYO,,,,,1001,AZY76,582224,343636,28.000,2,480,,,,3.0,-75.0,900,,P 0.6M HP,H,38.3,-0.7,8,73,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,608,18847.500,17837.500,AZY76,CIUDAD DE BUENOS AIR,CF,ITBA,,,,,1001,AZY49,582203,343614,28.000,2,480,,,,3.0,-75.0,900,,P 0.6M HP,H,218.3,0.7,8,62,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,610,18847.500,17837.500,AZY77,CIUDAD DE BUENOS AIR,CF,PUERTO MADERO,,,,,1001,AZY49,582200,343727,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,V,338.7,-0.2,8,78,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,609,17837.500,18847.500,AZY49,CIUDAD DE BUENOS AIR,CF,PLAZA DE MAYO,,,,,1001,AZY77,582224,343636,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,V,158.7,0.2,8,73,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,611,17837.500,18847.500,AZY86,CIUDAD DE BUENOS AIR,CF,ALCORTA,ALCORTA,,,,1001,AZY74,582340,343458,28.000,2,480,,,,1.0,-75.0,900,,P 0.6M HP,V,135.8,-0.7,5,66,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,612,18847.500,17837.500,AZY74,CIUDAD DE BUENOS AIR,CF,RECOLETA,,,,,1001,AZY86,582315,343523,28.000,2,480,,,,1.0,-75.0,900,,P 0.6M HP,V,315.8,0.7,16,42,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,613,17920.000,18930.000,AZY86,CIUDAD DE BUENOS AIR,CF,ALCORTA,ALCORTA,,,,1001,AZY75,582340,343458,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,324.2,-1.0,5,66,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,614,18930.000,17920.000,AZY75,CIUDAD DE BUENOS AIR,CF,PALERMO CHICO,,,,,1001,AZY86,582407,343427,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,144.2,1.0,5,45,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,616,18930.000,17920.000,AZY61,CIUDAD DE BUENOS AIR,CF,PALERMO CHICO,,,,,1001,AZY77,582323,343736,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,82.5,0.2,20,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,615,17920.000,18930.000,AZY77,CIUDAD DE BUENOS AIR,CF,PUERTO MADERO SUR,,,,,1001,AZY61,582200,343727,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,262.5,-0.2,8,78,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,617,18112.500,19122.500,AZY87,CIUDAD DE BUENOS AIR,CF,LA BOCA,,,,,1001,AZY77,582158,343834,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,358.6,0.5,8,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,618,19122.500,18112.500,AZY77,CIUDAD DE BUENOS AIR,CF,PUERTO MADERO SUR,,,,,1001,AZY87,582200,343727,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,178.6,-0.5,8,78,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,619,18030.000,19040.000,AZY87,CIUDAD DE BUENOS AIR,CF,LA BOCA,,,,,1001,AZY61,582158,343834,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,309.5,0.9,5,30,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,620,19040.000,18030.000,AZY61,CIUDAD DE BUENOS AIR,CF,SAN CRITOBAL,,,,,1001,AZY87,582323,343736,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,129.5,-0.9,20,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,621,17837.500,18847.500,AZY63,CIUDAD DE BUENOS AIR,CF,CABALLITO,,,,,1001,AZY89,582504,343724,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,H,191.9,-0.4,20,70,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,622,18847.500,17837.500,AZY89,CIUDAD DE BUENOS AIR,CF,SAN LORENZO,,,,,1001,AZY63,582518,343819,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,H,11.9,0.4,18,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,624,18847.500,17837.500,AZY88,CIUDAD DE BUENOS AIR,CF,CLINICA SARDA,,,,,1001,AZY63,582410,343804,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,311.9,0.3,20,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,623,17837.500,18847.500,AZY63,CIUDAD DE BUENOS AIR,CF,CABALLITO,,,,,1001,AZY88,582504,343724,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,131.9,-0.3,20,70,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,625,18112.500,19122.500,AZY78,CIUDAD DE BUENOS AIR,CF,POMPEYA,,,,,1001,AZY89,582436,343830,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,287.6,-0.2,8,74,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,626,19122.500,18112.500,AZY89,CIUDAD DE BUENOS AIR,CF,SAN LORENZO,,,,,1001,AZY78,582518,343819,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,107.6,0.2,18,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,627,18112.500,19122.500,AZY63,CIUDAD DE BUENOS AIR,CF,CABALLITO,,,,,1001,AZY90,582504,343724,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,349.0,0.9,20,70,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,628,19122.500,18112.500,AZY90,CIUDAD DE BUENOS AIR,CF,DON BOSCO,,,,,1001,AZY63,582512,343650,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,169.0,-0.9,23,84,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,629,17920.000,18930.000,AZY90,CIUDAD DE BUENOS AIR,CF,DON BOSCO,,,,,1001,AZY62,582512,343650,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,72.8,-0.3,23,84,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,630,18930.000,17920.000,AZY62,CIUDAD DE BUENOS AIR,CF,PLAZA MISERERE,,,,,1001,AZY90,582429,343639,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,252.8,0.3,18,84,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,631,18112.500,19122.500,AZY40,CIUDAD DE BUENOS AIR,CF,SAAVEDRA,,,,,1001,AZY91,582827,343225,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,242.2,0.1,19,65,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,632,19122.500,18112.500,AZY91,CIUDAD DE BUENOS AIR,CF,ACCESO NORTE,,,,,1001,AZY40,582929,343252,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,62.3,-0.1,20,66,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,633,17837.500,18847.500,AZY40,CIUDAD DE BUENOS AIR,CF,SAAVEDRA,,,,,1001,AZY92,582827,343225,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,145.3,-0.6,19,68,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,634,18847.500,17837.500,AZY92,CIUDAD DE BUENOS AIR,CF,PARQUE SAAVEDRA,,,,,1001,AZY40,582746,343314,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,H,325.3,0.6,8,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,635,18030.000,19040.000,AZY40,CIUDAD DE BUENOS AIR,CF,SAAVEDRA,,,,,1001,AZY93,582827,343225,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,102.1,-0.6,19,68,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,636,19040.000,18030.000,AZY93,CIUDAD DE BUENOS AIR,CF,CLUB OBRAS,,,,,1001,AZY40,582623,343247,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,282.1,0.6,5,45,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,637,18112.500,19122.500,AZY93,CIUDAD DE BUENOS AIR,CF,CLUB OBRAS,,,,,1001,AZY39,582623,343247,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,208.7,1.9,5,45,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,638,19122.500,18112.500,AZY39,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,O'HIGGINS,,,,1001,AZY93,582702,343346,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,28.7,-1.9,13,107,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,639,17837.500,18847.500,AZY94,CIUDAD DE BUENOS AIR,CF,HUSARES,HUSARES,,,,1001,AZY39,582636,343307,28.000,2,480,,,,3.0,-75.0,900,,P 0.6M HP,V,208.9,3.0,5,42,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,640,18847.500,17837.500,AZY39,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,O'HIGGINS,,,,1001,AZY94,582702,343346,28.000,2,480,,,,3.0,-75.0,900,,P 0.6M HP,V,28.9,-3.0,13,107,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,642,18847.500,17837.500,AZY39,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,O'HIGGINS,,,,1001,AZY95,582702,343346,28.000,2,480,,,,1.0,-75.0,900,,P 0.6M HP,H,105.6,-2.0,13,107,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,641,17837.500,18847.500,AZY95,CIUDAD DE BUENOS AIR,CF,ZABALA,ZABALA,,,,1001,AZY39,582636,343352,28.000,2,480,,,,1.0,-75.0,900,,P 0.6M HP,H,285.6,2.0,5,90,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,643,18112.500,19122.500,AZY96,CIUDAD DE BUENOS AIR,CF,BELGRANO R II,,,,,1001,AZY39,582743,343430,28.000,2,480,,,,8.0,-75.0,900,,P 0.6M HP,V,37.6,1.1,15,72,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,644,19122.500,18112.500,AZY39,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,O'HIGGINS,,,,1001,AZY96,582702,343346,28.000,2,480,,,,8.0,-75.0,900,,P 0.6M HP,V,217.6,-1.1,13,107,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,645,18030.000,19040.000,AZY97,CIUDAD DE BUENOS AIR,CF,CABILDO I,,,,,1001,AZY39,582729,343342,28.000,2,480,,,,1.0,-75.0,900,,P 0.6M HP,H,100.1,2.5,8,82,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,646,19040.000,18030.000,AZY39,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,O'HIGGINS,,,,1001,AZY97,582702,343346,28.000,2,480,,,,1.0,-75.0,900,,P 0.6M HP,H,280.2,-2.5,13,107,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,647,18112.500,19122.500,AZY219,CIUDAD DE BUENOS AIR,CF,CONGRESO 2350,CONGRESO,2350,,,1001,AZY39,582741,343319,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,H,129.9,1.2,8,86,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,648,19122.500,18112.500,AZY39,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,O'HIGGINS,,,,1001,AZY219,582702,343346,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,H,309.9,-1.2,13,107,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,649,17920.000,18930.000,AZY96,CIUDAD DE BUENOS AIR,CF,BELGRANO R II,,,,,1001,AZY46,582743,343430,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,211.1,0.1,15,72,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,650,18930.000,17920.000,AZY46,CIUDAD DE BUENOS AIR,CF,PATERNAL,,,,,1001,AZY96,582410,343507,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,31.1,-0.1,20,81,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,652,18930.000,17920.000,AZY39,CIUDAD DE BUENOS AIR,CF,O'HIGGINS,O'HIGGINS,,,,1001,AZY64,582702,343346,28.000,2,480,,,,20.0,-75.0,900,,P 0.6M HP,H,264.2,-1.2,13,107,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,651,17920.000,18930.000,AZY64,CIUDAD DE BUENOS AIR,CF,COGHLAN,,,,,1001,AZY39,582813,343352,28.000,2,480,,,,20.0,-75.0,900,,P 0.6M HP,H,84.2,1.2,16,64,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,653,18030.000,19040.000,AZY99,CIUDAD DE BUENOS AIR,CF,JORGE NEWBERY,JORGE NEWBERY,,,,1001,AZY66,582656,343501,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,151.6,0.1,18,66,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,654,19040.000,18030.000,AZY66,CIUDAD DE BUENOS AIR,CF,CHACARITA,,,,,1001,AZY99,582637,343530,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,331.6,-0.1,13,72,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,655,17837.500,18847.500,AZY200,CIUDAD DE BUENOS AIR,CF,PALERMO VIEJO II,,,,,1001,AZY66,582551,343530,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,274.5,0.1,10,72,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,656,18847.500,17837.500,AZY66,CIUDAD DE BUENOS AIR,CF,CHACARITA,,,,,1001,AZY200,582637,343530,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,94.5,-0.1,13,72,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,657,17920.000,18930.000,AZY57,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY66,582748,343649,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,36.6,-0.7,13,108,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,658,18930.000,17920.000,AZY66,CIUDAD DE BUENOS AIR,CF,CHACARITA,,,,,1001,AZY57,582637,343530,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,216.6,0.7,13,72,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,659,18112.500,19122.500,AZY57,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY201,582748,343649,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,V,40.3,-1.6,13,108,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,660,19122.500,18112.500,AZY201,CIUDAD DE BUENOS AIR,CF,WARNES,WARNES,,,,1001,AZY57,582707,343609,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,V,220.3,1.6,10,65,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,661,17837.500,18847.500,AZY57,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY202,582748,343649,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,61.8,-0.7,13,108,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,662,18847.500,17837.500,AZY202,CIUDAD DE BUENOS AIR,CF,CORRIENTES Y ALVAREZ,CORRIENTES Y ALVAREZ,,,,1001,AZY57,582609,343605,28.000,2,480,,,,17.0,-75.0,900,,P 0.6M HP,V,241.7,0.7,20,66,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,663,18030.000,19040.000,AZY57,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY203,582748,343649,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,88.7,-1.8,13,108,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,664,19040.000,18030.000,AZY203,CIUDAD DE BUENOS AIR,CF,CABALLITO NORTE,,,,,1001,AZY57,582653,343648,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,V,268.7,1.8,18,60,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,665,18112.500,19122.500,AZY57,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY55,582748,343649,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,307.2,-1.1,13,108,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,666,19122.500,18112.500,AZY55,CIUDAD DE BUENOS AIR,CF,PATERNAL II,,,,,1001,AZY57,582855,343607,28.000,2,480,,,,10.0,-75.0,900,,P 0.6M HP,H,127.2,1.1,65,108,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,667,18030.000,19040.000,AZY57,CIUDAD DE BUENOS AIR,CF,PLAZA IRLANDA,,,,,1001,AZY56,582748,343649,28.000,2,480,,,,8.0,-75.0,900,,P 0.6M HP,H,247.7,-1.5,13,108,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,668,19040.000,18030.000,AZY56,CIUDAD DE BUENOS AIR,CF,TROVADOR,TROVADOR,,,,1001,AZY57,582853,343711,28.000,2,480,,,,8.0,-75.0,900,,P 0.6M HP,H,67.7,1.5,18,54,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,670,19040.000,18030.000,AZY202,CIUDAD DE BUENOS AIR,CF,CORRIENTES Y ALVAREZ,CORRIENTES Y ALVAREZ,,,,1001,AZY80,582609,343605,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,V,148.9,0.4,15,66,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,669,18030.000,19040.000,AZY80,CIUDAD DE BUENOS AIR,CF,CENTENARIO,,,,,1001,AZY202,582550,343631,28.000,2,480,,,,6.0,-75.0,900,,P 0.6M HP,H,328.9,-0.4,14,73,0.5,C.R.M. S.A.,3713CNT 92,A,MXD
181,671,18630.000,18750.000,AZY66,CIUDAD DE BUENOS AIR,CF,CHACARITA,,,,,1001,AZY52,582635,343528,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,188.0,87.7,10,55,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,672,18750.000,18630.000,AZY52,CIUDAD DE BUENOS AIR,CF,CABRERA,CABBRERA,,,,1001,AZY66,582629,343416,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,8.0,2.3,13,8,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,674,18750.000,18630.000,AZY38,CIUDAD DE BUENOS AIR,CF,SUIPACHA II,,,,,1001,AZY48,582248,343619,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,27.9,2.9,20,33,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,673,18630.000,18750.000,AZY48,CIUDAD DE BUENOS AIR,CF,MICROCENTRO,,,,,1001,AZY38,582239,343605,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,207.9,87.1,15,63,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,675,18630.000,18750.000,AZY98,AVELLANEDA,BA,AVELLANEDA II,,,,,1870,AZY68,582110,344013,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,321.8,0.7,5,36,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,676,18750.000,18630.000,AZY68,AVELLANEDA,BA,AVELLANEDA,,,,,1870,AZY98,582132,343950,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,141.8,89.3,7,48,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,677,18630.000,18750.000,AZY45,CIUDAD DE BUENOS AIR,CF,JUAN B. JUSTO,,,,,1001,AZY35,582602,343503,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,70.3,1.2,8,25,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,678,18750.000,18630.000,AZY35,CIUDAD DE BUENOS AIR,CF,PZA. ITALIA,,,,,1001,AZY45,582518,343450,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,250.3,88.8,8,50,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,679,18630.000,18750.000,AZY45,CIUDAD DE BUENOS AIR,CF,J.B.JUSTO,,,,,1001,AZY32,582602,343503,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,322.0,1.5,8,30,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,680,18750.000,18630.000,AZY32,CIUDAD DE BUENOS AIR,CF,COLEGIALES,,,,,1001,AZY45,582657,343405,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,142.0,88.5,18,80,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,681,18630.000,18750.000,AZY50,SAN MARTIN,BA,SAN MARTIN II,,,,,1650,AZY31,583206,343441,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,120.0,0.5,22,36,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,682,18750.000,18630.000,AZY31,SAN MARTIN,BA,DEVOTO,,,,,1650,AZY50,583103,343511,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,300.0,89.5,14,48,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,684,18750.000,18630.000,AZY30,CIUDAD DE BUENOS AIR,CF,FLORES,,,,,1001,AZY59,582648,343744,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,295.3,89.5,18,25,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,683,18630.000,18750.000,AZY59,CIUDAD DE BUENOS AIR,CF,FLORES II,,,,,1001,AZY30,582706,343737,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,115.3,0.6,13,25,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,685,18630.000,18750.000,AZY221,CIUDAD DE BUENOS AIR,CF,PARAGUAY,PARAGUAY,,,,1001,AZY44,582411,343553,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,54.5,0.6,13,30,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
181,686,18750.000,18630.000,AZY44,CIUDAD DE BUENOS AIR,CF,CLINICAS,,,,,1001,AZY221,582354,343543,14.000,2,120,,,,19.0,-83.0,906,GABRIEL,PE 2-18 OA,H,234.5,89.5,18,30,3.3,C.R.M. S.A.,3713CNT 92,A,MXD
