CB,N,3,0|NA,N,4,0|FT,N,9,3|FR,N,9,3|SDT,C,7|LOC,C,20|PRO,C,2|SDR,C,7|LON,N,6,0|LAT,N,6,0|BN,N,7,3|CS,C,1|NRE,C,11|MME,C,20|MME2,C,20|PTX,N,4,1|PIM,N,6,1|TA,N,4,0|MMA,C,20|MMA2,C,20|POL,C,2|ACU,N,5,1|E,N,5,1|CT,N,4,0|HA,N,3,0|AAL,N,4,1|CON,C,1|SER_SIS1,C,5|OBS,C,40
181|178|18930|17920||ALDO BONZI|BA||583115|344224|28|2||||20|-71|901||P 1.2 m|V|73|0|18|60|0.4|A|MXD|
181|184|19040|18030||OLIVOS|BA||582844|343020|28|2||||20|-71|900||P 60 cm|H|174.5|0|4|52|0.4|A|MXD|
181|183|18030|19040||CIUDAD DE BUENOS AIR|CF||582830|343220|28|2||||20|-71|900||P 60 cm|H|354.5|0|19|55|0.4|A|MXD|
181|194|19122.5|18112.5||CIUDAD DE BUENOS AIR|CF||582327|343738|28|2||||20|-71|900||P 60 cm|H|340.5|0|21|50|0.4|A|MXD|
181|193|18112.5|19122.5||CIUDAD DE BUENOS AIR|CF||582404|343612|28|2||||20|-71|900||P 60 cm|H|160.5|0|15|60|0.4|A|MXD|
181|207|18250|19260||CIUDAD DE BUENOS AIR|CF||582429|343916|14|2||||20|-75|901|MARK|P 1.2 m|V|327.3|0|3|90|0.7|A|MXD|
181|208|19260|18250||CIUDAD DE BUENOS AIR|CF||582656|343608|14|2||||20|-75|901|MARK|P 1.2 m|V|147.3|0|10|90|0.7|A|MXD|
181|209|18525|19535||CIUDAD DE BUENOS AIR|CF||582429|343916|14|2||||20|-75|906|MARK|P 0.6 m|V|59.3|0|3|30|0.7|A|MXD|
181|210|19535|18525||CIUDAD DE BUENOS AIR|CF||582342|343853|14|2||||20|-75|906|MARK|P 0.6 m|V|239.3|0|3|30|0.7|A|MXD|
181|235|17755|18765|AZK67|VESPUCIO|ST|AZL863|634904|223645|28|2||||19|-83|906||P 0.6m|H|0.7|0.1|462|30|0.2|A|MXD|
181|236|18765|17755|AZL863|TARTAGAL|ST|AZK67|634900|223200|28|2||||19|-83|906||P 0.6m|H|180.7|-0.1|502|30|0.2|A|MXD|
181|239|17755|18765|AZM225|CHAJARI|ER|AZK376|575910|304532|28|2||||19|-79.5|906||P 0.6m|H|67.8|0|60|20|0.5|A|MXD|
181|240|18765|17755|AZK376|CHAJARI|ER|AZM225|575719|304453|28|2||||19|-79.5|906||P 0.6m|H|247.8|0|56|24|0.5|A|MXD|
181|254|18792.5|17782.5|AZM521|MENDOZA|MZ|AZM522|685303|325317|25.5|2||||20|-100|906||P 0.6m|H|84.3|0|850|30|0.6|A|MXD|
181|253|17782.5|18792.5|AZM522|MENDOZA|MZ|AZM521|685041|325305|25.5|2||||20|-100|906||P 0.6m|H|264.3|0|750|40|0.6|A|MXD|
181|255|18580|19590|AZK60|SAN SALVADOR DE JUJU|JJ||651815|241114|28|2||||18.7|-75.5|905||P 1.2m|V|320.5|-1.1|1275|30|3.6|A|MXD|
181|257|18305|19315|AZK60|SAN SALVADOR DE JUJU|JJ||651815|241114|28|2||||18.7|-75.5|905||P 1.2m|V|320.5|-1.1|1275|30|3.6|A|MXD|
181|256|19590|18580||SAN SALVADOR DE JUJU|JJ|AZK60|651948|240931|28|2||||18.7|-75.5|905||P 1.2m|V|140.5|1.1|1360|24|2.2|A|MXD|
181|258|19315|18305||SAN SALVADOR DE JUJU|JJ|AZK60|651948|240931|28|2||||18.7|-75.5|905||P 1.2m|V|140.5|1.1|1360|24|2.2|A|MXD|
181|259|18670|18790||CIUDAD DE BUENOS AIR|CF||582232|343624|3.5|2||||19|-78|906|MARK|P 0.6m|V|295.2|0|19|113|0.7|A|MXD|
181|260|18790|18670||CIUDAD DE BUENOS AIR|CF||582546|343509|3.5|2||||19|-78|906|MARK|P 0.6m|V|115.2|0|7|82|0.7|A|MXD|
181|268|18765|17755||NEUQUEN|NQ|AZL73|680339|385604|25.5|2||||20|-100|906||P 0.6|V|211.9|0|340|24|6|A|MXD|
181|267|17755|18765|AZL73|NEUQUEN|NQ||680351|385619|25.5|2||||20|-100|906||P 0.6|V|31.9|0|340|24|6|A|MXD|
181|274|19067.5|18057.5||CIUDAD DE BUENOS AIR|CF||582227|343747|28|2||||20|-75|906|MARK|P 0.6m|H|207.3|0|10|50|0.7|A|MXD|
181|273|18057.5|19067.5||CIUDAD DE BUENOS AIR|CF||582334|343934|28|2||||20|-75|906|MARK|P 0.6m|H|27.3|0|5|31|0.7|A|MXD|
181|291|17755|18765|AZK970|LUJAN|BA|AZM732|590638|343359|25.5|2||||18|-100|906||P STD 0.6M|V|24.7|0|22|37|0.5|A|MXD|
181|292|18765|17755|AZM732|OPEN DOOR|BA|AZK970|590417|342946|25.5|2||||18|-100|906||P STD 0.6M|V|204.7|0|30|51|0.5|A|MXD|
181|297|18610|18730||HURLINGHAM|BA||583745|343518|7|2||||29|-80|905||P STANDAR 1.2M|V|96.2|0.3|10|42|7|A|MXD|
181|298|18730|18610||VILLA LYNCH (PDO. GR|BA||583123|343552|7|2||||29|-80|905||P STANDAR 1.2M|V|276.2|-0.3|25|90|7|A|MXD|
181|299|18610|18730||CIUDAD DE BUENOS AIR|CF||582711|343510|7|2||||29|-80|900||P 0.6M|H|258.6|0.5|20|36|7|A|MXD|
181|300|18730|18610||VILLA LYNCH (PDO. GR|BA||583123|343552|7|2||||29|-80|900||P 0.6M|H|78.6|-0.5|25|90|7|A|MXD|
181|304|19287.5|18277.5|AYG908|CIUDAD DE BUENOS AIR|CF|AYG905|582407|343509|28|2||||20|-75|900|MARK|P 0.6M|V|205.9|0|8|40|0.7|A|MXD|
181|303|18277.5|19287.5|AYG905|CIUDAD DE BUENOS AIR|CF|AYG908|582420|343531|28|2||||20|-75|900|MARK|P 0.6M|V|25.9|0|11|31|0.7|A|MXD|
181|306|19287.5|18277.5|AYG850|CIUDAD DE BUENOS AIR|CF|AYG913|582619|343440|28|2||||20|-75|901|MARK|P 1.2M|H|285.8|0|16|30|0.7|A|MXD|
181|305|18277.5|19287.5|AYG913|CIUDAD DE BUENOS AIR|CF|AYG850|582745|343420|28|2||||20|-75|900|MARK|P 0.6M|H|105.8|0|18|54|0.7|A|MXD|
181|308|19480|18470|AYG852|CIUDAD DE BUENOS AIR|CF|AYG917|582330|343642|28|2||||21|-75|902|MARK|P 1.8M|H|276.4|0|23|56|0.7|A|MXD|
181|307|18470|19480|AYG917|CIUDAD DE BUENOS AIR|CF|AYG852|582446|343635|28|2||||21|-75|902|MARK|P 1.8M|H|96.4|0|18|60|0.7|A|MXD|
181|309|18277.5|19287.5|AYG911|CIUDAD DE BUENOS AIR|CF|AYG831|582254|343526|28|2||||21|-75|900|MARK|P 0.6M|H|124.8|0|15|55|0.7|A|MXD|
181|310|19287.5|18277.5|AYG831|CIUDAD DE BUENOS AIR|CF|AYG911|582233|343538|28|2||||21|-75|900|MARK|P 0.6M|H|304.8|0|14|48|0.7|A|MXD|
181|311|18387.5|19397.5|AYG906|CIUDAD DE BUENOS AIR|CF|AYG912|582236|343845|28|2||||20|-75|901|MARK|P 1.2M|H|320.6|0|5|37|0.7|A|MXD|
181|312|19397.5|18387.5|AYG912|CIUDAD DE BUENOS AIR|CF|AYG906|582326|343755|28|2||||20|-75|900|MARK|P 0.6M|H|140.6|0|22|72|0.7|A|MXD|
181|317|18552.5|19562.5|AYG916|CIUDAD DE BUENOS AIR|CF|AYG822|582220|343654|28|2||||20|-75|900|MARK|P 0.6M|V|256.9|0|5|35|0.7|A|MXD|
181|318|19562.5|18552.5|AYG822|CIUDAD DE BUENOS AIR|CF|AYG916|582307|343703|28|2||||20|-75|900|MARK|P 0.6M|V|76.9|0|22|61|0.7|A|MXD|
181|320|19480|18470|AYG918|CIUDAD DE BUENOS AIR|CF|AYG919|582244|343655|28|2||||20|-75|900|MARK|P 0.6M|H|35|0|17|60|1.7|A|MXD|
181|319|18470|19480|AYG919|CIUDAD DE BUENOS AIR|CF|AYG918|582227|343635|28|2||||20|-75|900|MARK|P 0.6M|H|215|0|20|47|1.7|A|MXD|
181|349|18590|18710|AZK89|MAR DEL PLATA|BA|AZK90|573543|380304|7|2||||15|-107|906||P 0.6M|V|37.9|0|52|34|1|A|MXD|
181|350|18710|18590|AZK90|MAR DEL PLATA|BA|AZK89|573257|380016|7|2||||15|-107|906||P 0.6M|V|217.9|0|8|46|1|A|MXD|
181|325|17755|18765|AZK391|DON TORCUATO|BA|AZM531|583804|342946|28|2||||13|-83|905|ANDREW|P 1.2M|V|299.7|0|19|38|2|A|MXD|
181|326|18765|17755|AZM531|EL TALAR|BA|AZK391|584031|342837|28|2||||13|-83|905||P 1.2M|V|119.7|0|16|29|2|A|MXD|
181|351|18590|18710|AZK309|CIUDAD DE BUENOS AIR|CF|AZN203|582216|343842|7|2||||18|-110|906||P 0.6M|V|71.4|0|5|55|5.1|A|MXD|
181|352|18710|18590|AZN203|CIUDAD DE BUENOS AIR|CF|AZK309|582053|343819|7|2||||18|-110|906||P 0.6M|V|251.4|0|3|20|5.1|A|MXD|
181|353|17755|18765|AZN232|CORRIENTES|CR|AZK364|584945|273039|28|2||||19|-83|905||P 1.2M|V|358.9|0|52|40|6.2|A|MXD|
181|354|18765|17755|AZK364|CORRIENTES|CR|AZN232|584948|272822|28|2||||19|-83|905||P 1.2M|V|178.9|0|56|44|6.2|A|MXD|
181|401|18305|19315|AZN484|CHAMICAL|LR|AZK377|661850|302136|25.5|2||||13|-76|906||P 0.6M|V|183.2|0|465|8|0|A|MXD|
181|402|19315|18305|AZK377|CHAMICAL|LR|AZN484|661858|302339|25.5|2||||13|-76|905||P 1.2M|V|3.2|0|489|15|0|A|MXD|
181|406|19205|18195|AZN886|RIO PRIMERO|CD|AZK569|633726|311954|8|2||||13|-80|906||P 0.6M|V|339.5|0|245|12|1|A|MXD|
181|405|18195|19205|AZK569|RIO PRIMERO|CD|AZN886|633733|311938|8|2||||13|-80|906||P 0.6M|V|159.5|0|247|25|1|A|MXD|
181|407|18360|19370|AZV652|GRAND BOURG|BA|AZV653|584330|342918|28|2||||18|-88|900||P 0.6M HP|V|68|0|26|29|0.2|A|MXD|
181|408|19370|18360|AZV653|INGENIERO PABLO NOGU|BA|AZV652|584236|342900|28|2||||18|-88|900||P 0.6M HP|V|248|0|23|32|0.2|A|MXD|
181|411|18590|18710|AZU235|QUIMILI|SE|AZL485|622520|273829|8|2||||18|-90|906||P 0.6M|V|200.9|-0.8|135|11|1.2|A|MXD|
181|412|18710|18590|AZL485|QUIMILI|SE|AZU235|622539|273913|8|2||||18|-90|906||P 0.6M|V|20.9|0.8|135|30|1.2|A|MXD|
181|416|18765|17755|AZV367|ZARATE|BA|AZK995|590517|340345|8|2|C-0488|||13|-80|906||P 0.6M|V|124.1|0|25|33|0.6|A|MXD|
181|415|17755|18765|AZK995|ZARATE|BA|AZV367|590129|340553|8|2|C-0488|||13|-80|906||P 0.6M|V|304.1|0|25|23|0.6|A|MXD|
181|426|18790|18670|AZM540|NONOGASTA|LR|AZV401|673016|291804|8|2||||18|-90.5|906||P 0.6M|V|253.1|0|925|24|1|A|MXD|
181|425|18670|18790|AZV401|NONOGASTA|LR|AZM540|673050|291813|8|2||||18|-90.5|906||P 0.6M|V|73.1|0|943|13|1|A|MXD|
181|429|18552.5|19562.5|AZD798|CIUDAD DE BUENOS AIR|CF|AZD798|582317|343524|28|2||||20|-72|906||P 0.6M|H|140.5|0|23|54|0.5|A|MXD|
181|430|19562.5|18552.5|AZD799|CIUDAD DE BUENOS AIR|CF|AZD799|582303|343538|28|2||||20|-72|906||P 0.6M|H|320.5|0|11|41|0.5|A|MXD|
181|433|18387.5|19397.5|AZD398|CIUDAD DE BUENOS AIR|CF|AYG835|582458|343524|28|2||||21|-74|900||P 0.6M|V|234.2|0|17|44|1.8|A|MXD|
181|434|19397.5|18387.5|AYG835|CIUDAD DE BUENOS AIR|CF|AZD398|582530|343543|28|2||||21|-74|900||P 0.6M|V|54.2|0|16|43|1.8|A|MXD|
181|439|18277.5|19287.5|AYG919|CIUDAD DE BUENOS AIR|CF|AYG852|582227|343635|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|H|262.3|0.2|20|53|1.7|A|MXD|
181|440|19287.5|18277.5|AYG852|CIUDAD DE BUENOS AIR|CF|AYG919|582330|343642|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|H|82.3|-0.2|22|56|1.7|A|MXD|
181|441|18277.5|19287.5|AYG816|CIUDAD DE BUENOS AIR|CF|AYG828|582842|343735|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|195|0.5|18|43|2.3|A|MXD|
181|442|19287.5|18277.5|AYG828|CIUDAD DE BUENOS AIR|CF|AYG816|582856|343818|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|15|-0.5|20|53|2.3|A|MXD|
181|443|18552.5|19562.5|AYG842|CIUDAD DE BUENOS AIR|CF|AYG922|582719|343255|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|H|126.7|0|5|44|1.7|A|MXD|
181|444|19562.5|18552.5|AYG922|CIUDAD DE BUENOS AIR|CF|AYG842|582635|343322|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|H|306.7|0|5|44|1.7|A|MXD|
181|445|18387.5|19397.5|AYG823|AVELLANEDA|BA|AYG867|582132|343938|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|138.4|-0.1|5|35|1.7|A|MXD|
181|446|19397.5|18387.5|AYG867|SARANDI|BA|AYG823|582024|344041|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|318.4|0.1|3|30|1.7|A|MXD|
181|447|18277.5|19287.5|AYG868|CIUDAD DE BUENOS AIR|CF|AYG930|582412|343710|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|V|264.1|0.1|18|35|2.3|A|MXD|
181|448|19287.5|18277.5|AYG930|CIUDAD DE BUENOS AIR|CF|AYG868|582522|343716|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|V|84.1|-0.1|23|34|2.3|A|MXD|
181|449|18470|19480|AYG924|CIUDAD DE BUENOS AIR|CF|AYG831|582243|343556|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|24.6|0|15|47|2.3|A|MXD|
181|450|19480|18470|AYG831|CIUDAD DE BUENOS AIR|CF|AYG924|582233|343538|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|204.6|0|14|49|2.3|A|MXD|
181|451|18277.5|19287.5|AYG931|CIUDAD DE BUENOS AIR|CF|AYG835|582356|343548|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|274.3|0|17|42|2.3|A|MXD|
181|452|19287.5|18277.5|AYG835|CIUDAD DE BUENOS AIR|CF|AYG931|582534|343542|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|94.3|0|18|44|2.3|A|MXD|
181|455|18387.5|19397.5|AYG929|MARTINEZ|BA|AYG877|582956|342916|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|H|108.3|-0.8|24|48|1.7|A|MXD|
181|456|19397.5|18387.5|AYG877|LA LUCILA|BA|AYG929|582850|342934|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|H|288.3|0.8|5|40|1.7|A|MXD|
181|457|18552.5|19562.5|AYG934|FLORIDA|BA|AYG813|583007|343203|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|165.4|0|25|33|1.7|A|MXD|
181|458|19562.5|18552.5|AYG813|CIUDAD DE BUENOS AIR|CF|AYG934|582934|343347|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|345.4|0|15|38|1.7|A|MXD|
181|459|18470|19480|AYG908|CIUDAD DE BUENOS AIR|CF|AYG933|582407|343509|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|123.3|-2.2|7|68|1.7|A|MXD|
181|460|19480|18470|AYG933|CIUDAD DE BUENOS AIR|CF|AYG908|582343|343522|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|303.3|2.2|13|35|1.7|A|MXD|
181|461|18552.5|19562.5|AYG932|LOMAS DE ZAMORA|BA|AYG900|582324|344553|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|6.4|0.2|14|30|1.7|A|MXD|
181|462|19562.5|18552.5|AYG900|ESCALADA|BA|AYG932|582310|344411|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|186.4|-0.2|10|44|1.7|A|MXD|
181|465|18470|19480|AYG936|CIUDAD DE BUENOS AIR|CF|AYG935|582655|343918|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|55.6|0|5|45|1.7|A|MXD|
181|466|19480|18470|AYG935|CIUDAD DE BUENOS AIR|CF|AYG936|582440|343802|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|V|235.6|0|8|42|2.3|A|MXD|
181|467|18387.5|19397.5|AYG865|CIUDAD DE BUENOS AIR|CF|AYG925|582547|343757|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|322.1|0.2|13|44|1.7|A|MXD|
181|468|19397.5|18387.5|AYG925|CIUDAD DE BUENOS AIR|CF|AYG865|582622|343720|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|142.1|-0.2|20|40|1.7|A|MXD|
181|471|18552.5|19562.5|AZN983|CIUDAD DE BUENOS AIR|CF|AYG828|582922|343939|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|14.8|0|13|45|2.3|A|MXD|
181|472|19562.5|18552.5|AYG828|CIUDAD DE BUENOS AIR|CF|AZN983|582856|343818|28|2|C-0512|MICRONET|18|21|-74|901||P 1.2M HP|H|194.8|0|20|34|2.3|A|MXD|
181|479|18387.5|19397.5|AYG834|CIUDAD DE BUENOS AIR|CF|AYG921|582500|343357|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|286.6|-0.4|5|45|1.7|A|MXD|
181|480|19397.5|18387.5|AYG921|CIUDAD DE BUENOS AIR|CF|AYG834|582605|343341|28|2|C-0512|MICRONET|18|21|-74|900||P 0.6M HP|V|106.6|0.4|5|32|1.7|A|MXD|
181|482|19480|18470|AZD399|VILLA ZAGALA|BA|AYG840|583125|343322|28|2||||21|-74|902||P 1.8M|V|66.2|0|22|48|1.8|A|MXD|
181|481|18470|19480|AYG840|VICENTE LOPEZ|BA|AZD399|582818|343214|28|2||||21|-74|902||P 1.8M|V|246.2|0|18|48|1.8|A|MXD|
181|483|18590|18710|AZV947|SAN MIGUEL DE TUCUMA|TC|AZL724|650652|265003|8|2||||15|-87|900||P 0.6M|V|261.2|-0.1|438|18|1.2|A|MXD|
181|484|18710|18590|AZL724|BANDA DEL RIO SALI|TC|AZV947|650952|265028|8|2||||15|-87|900||P 0.6M|V|81.2|0.1|430|30|1.2|A|MXD|
181|487|18590|18710|AZN569|RIO PRIMERO|CD|AZN886|633735|311936|8|2||||20|-90|900||P 0.6M|H|156.9|0|246|27|2|A|MXD|
181|488|18710|18590|AZN886|RIO PRIMERO|CD|AZN569|633726|311954|8|2||||20|-90|900||P 0.6M|H|336.9|0|245|10|2|A|MXD|
181|489|18140|19150|AZX925|EZEIZA|BA|AZX924|583029|344902|28|2||||17|-82|905||P 1.2 STD|V|207.8|0|11|36|0|A|MXD|
181|490|19150|18140|AZX924|TRISTAN SUAREZ|BA|AZX925|583257|345252|28|2||||17|-82|906||P 0.6M|V|27.8|0|21|30|0|A|MXD|
181|493|18360|19370|AZX701|VILLA GOBERNADOR GAL|SF|AZX699|603735|330129|28|2||||18|-88|703||P 0.6 HP|V|186.4|0|25|22|0.2|A|MXD|
181|494|19370|18360|AZX699|VILLA GOBERNADOR GAL|SF|AZX701|603806|330519|28|2||||18|-88|703||P 0.6 HP|V|6.4|0|31|24|0.2|C|MXD|
181|517|18030|19040|AZY37|CIUDAD DE BUENOS AIR|CF|AZY212|582249|343518|28|2||||21|-75|900||P 0.6M HP|H|33.7|0.9|8|7|1.7|A|MXD|
181|518|19040|18030|AZY212|CIUDAD DE BUENOS AIR|CF|AZY37|582232|343457|28|2||||21|-75|900||P 0.6M HP|H|213.7|-0.9|5|23|1.7|A|MXD|
181|519|17920|18930|AZY44|CIUDAD DE BUENOS AIR|CF|AZY62|582354|343543|28|2||||20|-71|900||P 0.6M HP|V|204.8|-0.7|20|66|1.5|A|MXD|
181|520|18930|17920|AZY62|CIUDAD DE BUENOS AIR|CF|AZY44|582426|343640|28|2||||20|-71|900||P 0.6M HP|V|24.8|0.7|18|42|1.5|A|MXD|
181|521|18030|19040|AZY63|CIUDAD DE BUENOS AIR|CF|AZY213|582508|343723|28|2||||20|-75|900||P 0.6M HP|H|290|0.1|20|62|2|A|MXD|
181|522|19040|18030|AZY213|CIUDAD DE BUENOS AIR|CF|AZY63|582608|343705|28|2||||20|-75|900||P 0.6M HP|H|110|-0.1|18|62|2|A|MXD|
181|523|18030|19040|AZY94|CIUDAD DE BUENOS AIR|CF|AZY79|582636|343307|28|2||||10|-75|900||P 0.6M HP|H|225.3|2.7|8|42|0.5|A|MXD|
181|524|19040|18030|AZY79|CIUDAD DE BUENOS AIR|CF|AZY94|582703|343329|28|2||||10|-75|900||P 0.6M HP|H|45.3|-2.7|10|86|0.5|A|MXD|
181|525|17920|18930|AZY71|CIUDAD DE BUENOS AIR|CF|AZY73|582458|343518|28|2||||10|-75|900||P 0.6M HP|V|93.2|0|15|72|0.5|A|MXD|
181|526|18930|17920|AZY73|CIUDAD DE BUENOS AIR|CF|AZY71|582414|343520|28|2||||10|-75|900||P 0.6M HP|V|273.2|0|10|78|0.5|A|MXD|
181|527|18112.5|19122.5|AZY71|CIUDAD DE BUENOS AIR|CF|AZY60|582458|343518|28|2||||10|-75|900||P 0.6M HP|V|203.9|-0.3|15|72|0.5|A|MXD|
181|528|19122.5|18112.5|AZY60|CIUDAD DE BUENOS AIR|CF|AZY71|582512|343544|28|2||||10|-75|900||P 0.6M HP|V|23.9|0.3|18|64|0.5|A|MXD|
181|529|17920|18930|AZY40|CIUDAD DE BUENOS AIR|CF|AZY214|582827|343222|28|2||||21|-75|900||P 0.6M HP|H|1.5|-0.2|18|35|1.7|A|MXD|
181|530|18930|17920|AZY214|VICENTE LOPEZ|BA|AZY40|582825|343117|28|2||||21|-75|900||P 0.6M HP|H|181.5|0.2|8|37|1.7|A|MXD|
181|531|18030|19040|AZY72|CIUDAD DE BUENOS AIR|CF|AZY35|582442|343446|28|2||||10|-75|900||P 0.6M HP|H|255.7|0.3|5|72|0.5|A|MXD|
181|532|19040|18030|AZY35|CIUDAD DE BUENOS AIR|CF|AZY72|582520|343454|28|2||||10|-75|900||P 0.6M HP|H|75.7|-0.3|10|72|0.5|A|MXD|
181|533|18112.5|19122.5|AZY53|CIUDAD DE BUENOS AIR|CF|AZY81|582900|343423|28|2||||10|-75|900||P 0.6M HP|H|306.1|-0.3|20|60|0.5|A|MXD|
181|534|19122.5|18112.5|AZY81|CIUDAD DE BUENOS AIR|CF|AZY53|582940|343359|28|2||||10|-75|900||P 0.6M HP|H|126.1|0.3|15|59|0.5|A|MXD|
181|535|17837.5|18847.5|AZY64|CIUDAD DE BUENOS AIR|CF|AZY53|582813|343352|28|2||||10|-75|900||P 0.6M HP|H|231.3|0.3|16|64|0.5|A|MXD|
181|536|18847.5|17837.5|AZY53|CIUDAD DE BUENOS AIR|CF|AZY64|582900|343423|28|2||||10|-75|900||P 0.6M HP|H|51.3|0.3|20|60|0.5|A|MXD|
181|537|18030|19040|AZY31|CIUDAD DE BUENOS AIR|CF|AZY65|583124|343511|28|2||||17|-75|900||P 0.6M HP|V|52.2|-0.7|24|72|0.5|A|MXD|
181|538|19040|18030|AZY65|CIUDAD DE BUENOS AIR|CF|AZY31|583037|343441|28|2||||17|-75|900||P 0.6M HP|V|232.2|0.7|18|60|0.5|A|MXD|
181|539|17837.5|18847.5|AZY31|CIUDAD DE BUENOS AIR|CF|AZY54|583124|343511|28|2||||17|-75|900||P 0.6M HP|H|108.8|-0.4|24|72|0.5|A|MXD|
181|540|18847.5|17837.5|AZY54|CIUDAD DE BUENOS AIR|CF|AZY31|582944|343539|28|2||||17|-75|900||P 0.6M HP|H|288.8|0.4|23|54|0.5|A|MXD|
181|542|18847.5|17837.5|AZY82|CIUDAD DE BUENOS AIR|CF|AZY75|583128|343744|28|2||||10|-75|900||P 0.6M HP|H|5.7|-0.5|22|72|0.5|A|MXD|
181|541|17837.5|18847.5|AZY75|CIUDAD DE BUENOS AIR|CF|AZY82|583121|343646|28|2||||10|-75|900||P 0.6M HP|H|185.7|0.5|23|54|0.5|A|MXD|
181|543|18112.5|19122.5|AZY205|CIUDAD DE BUENOS AIR|CF|AZY82|582950|343748|28|2||||17|-75|900||P 0.6M HP|H|272.8|0|23|70|0.5|A|MXD|
181|544|19122.5|18112.5|AZY82|CIUDAD DE BUENOS AIR|CF|AZY205|583128|343744|28|2||||17|-75|900||P 0.6M HP|H|92.8|0|22|72|0.5|A|MXD|
181|546|18930|17920|AZY82|CIUDAD DE BUENOS AIR|CF|AZY206|583128|343744|28|2||||15|-75|900||P 0.6M HP|H|246.5|0|22|72|0.5|A|MXD|
181|545|17920|18930|AZY206|CIUDADELA|BA|AZY86|583300|343817|28|2||||15|-75|900||P 0.6M HP|H|66.5|0|20|72|0.5|A|MXD|
181|547|18030|19040|AZY207|CIUDAD DE BUENOS AIR|CF|AZY82|583122|343822|28|2||||17|-75|900||P 0.6M HP|H|352.6|0.4|20|66|0.5|A|MXD|
181|548|19040|18030|AZY82|CIUDAD DE BUENOS AIR|CF|AZY207|583128|343744|28|2||||17|-75|900||P 0.6M HP|H|172.6|-0.4|22|72|0.5|A|MXD|
181|549|17837.5|18847.5|AZY208|CIUDAD DE BUENOS AIR|CF|AZY82|583007|343838|28|2||||10|-75|900||P 0.6M HP|V|309|0.3|20|60|0.5|A|MXD|
181|550|18847.5|17837.5|AZY82|CIUDAD DE BUENOS AIR|CF|AZY208|583128|343744|28|2||||10|-75|900||P 0.6M HP|V|129|-0.3|22|72|0.5|A|MXD|
181|551|18112.5|19122.5|AZY30|CIUDAD DE BUENOS AIR|CF|AZY51|582647|343744|28|2||||10|-75|900||P 0.6M HP|V|262|-1.7|23|94|0.5|A|MXD|
181|552|19122.5|18112.5|AZY51|CIUDAD DE BUENOS AIR|CF|AZY30|582739|343750|28|2||||10|-75|900||P 0.6M HP|V|82|1.7|23|54|0.5|A|MXD|
181|553|17837.5|18847.5|AZY30|CIUDAD DE BUENOS AIR|CF|AZY209|582647|343744|28|2||||17|-75|900||P 0.6M HP|V|219.5|-1.3|23|94|0.5|A|MXD|
181|554|18847.5|17837.5|AZY209|CIUDAD DE BUENOS AIR|CF|AZY30|582747|343844|28|2||||17|-75|900||P 0.6M HP|V|39.5|1.3|8|54|0.5|A|MXD|
181|555|17920|18930|AZY210|CIUDAD DE BUENOS AIR|CF|AZY83|582831|343940|28|2||||17|-75|900||P 0.6M HP|H|211.8|0.1|8|72|0.5|A|MXD|
181|556|18930|17920|AZY83|CIUDAD DE BUENOS AIR|CF|AZY210|582929|344057|28|2||||17|-75|900||P 0.6M HP|H|31.8|-0.1|18|66|0.5|A|MXD|
181|557|18030|19040|AZY43|CIUDAD DE BUENOS AIR|CF|AZY83|582950|343933|28|2||||17|-75|900||P 0.6M HP|V|168.4|-0.1|23|66|0.5|A|MXD|
181|558|19040|18030|AZY83|CIUDAD DE BUENOS AIR|CF|AZY43|582929|344057|28|2||||17|-75|900||P 0.6M HP|V|348.4|0.1|18|66|0.5|A|MXD|
